session_id,sample_idx,dt,imu0_ax,imu0_ay,imu0_az,imu0_gx,imu0_gy,imu0_gz,imu1_ax,imu1_ay,imu1_az,imu1_gx,imu1_gy,imu1_gz,ts
20260212_183758,975,0.01,-9.243,3.643,-0.334,-0.03,0.314,1.33,1.74,-9.98,1.657,-0.149,-0.197,0.086,390167
20260212_183758,976,0.01,-9.089,3.876,-0.063,-0.029,0.33,1.325,1.741,-10.165,1.754,-0.162,-0.197,0.093,390177
20260212_183758,977,0.01,-9.058,4.092,-0.908,-0.052,0.283,1.314,1.543,-10.092,1.625,-0.205,-0.192,0.092,390187
20260212_183758,978,0.01,-9.02,4.116,-0.396,-0.08,0.217,1.338,1.244,-9.901,1.492,-0.222,-0.197,0.09,390197
20260212_183758,979,0.01,-8.955,4.278,-0.538,-0.071,0.15,1.358,0.921,-9.765,1.411,-0.24,-0.203,0.093,390207
20260212_183758,980,0.01,-8.818,4.321,-0.307,-0.048,0.133,1.376,0.928,-9.773,1.198,-0.235,-0.208,0.116,390217
20260212_183758,981,0.01,-8.789,4.477,-0.291,-0.02,0.189,1.385,1.423,-9.809,1.561,-0.193,-0.125,0.154,390227
20260212_183758,982,0.01,-8.902,4.463,-0.221,-0.033,0.25,1.379,1.647,-9.91,1.941,-0.187,0.005,0.162,390237
20260212_183758,983,0.01,-9.121,4.6,-0.623,-0.029,0.29,1.395,1.656,-10.244,1.505,-0.195,0.035,0.147,390247
20260212_183758,984,0.01,-9.01,4.928,-0.422,-0.034,0.203,1.417,1.577,-10.118,1.462,-0.207,-0.018,0.132,390257
20260212_183758,985,0.01,-8.493,5.16,-0.701,-0.021,0.096,1.444,1.614,-9.879,1.466,-0.235,-0.08,0.139,390267
20260212_183758,986,0.01,-8.285,5.252,-0.785,-0.046,0.024,1.488,1.607,-9.996,1.26,-0.213,-0.151,0.151,390277
20260212_183758,987,0.01,-8.118,5.208,-0.434,-0.077,0.028,1.495,1.671,-10.052,1.253,-0.2,-0.175,0.155,390287
20260212_183758,988,0.01,-8.087,5.253,-0.702,-0.086,0.065,1.491,1.433,-9.978,1.421,-0.212,-0.217,0.148,390297
20260212_183758,989,0.01,-8.023,5.215,-0.781,-0.051,0.104,1.493,1.141,-9.905,1.298,-0.21,-0.261,0.147,390307
20260212_183758,990,0.01,-7.937,5.338,-0.635,-0.03,0.057,1.506,0.952,-9.876,1.381,-0.19,-0.253,0.16,390317
20260212_183758,991,0.01,-7.677,5.324,-0.675,-0.012,0.037,1.523,0.77,-9.846,1.54,-0.2,-0.211,0.178,390327
20260212_183758,992,0.01,-7.511,5.559,-1.086,0.027,0.136,1.527,0.662,-9.892,1.518,-0.175,-0.167,0.191,390337
20260212_183758,993,0.01,-7.546,5.684,-1.107,0.023,0.201,1.513,1.315,-10.047,1.414,-0.135,-0.046,0.225,390347
20260212_183758,994,0.01,-7.555,5.971,-1.001,0.013,0.198,1.495,1.434,-10.015,2.002,-0.182,0.02,0.224,390357
20260212_183758,995,0.01,-7.625,5.993,-1.037,-0.055,0.12,1.483,1.512,-10.132,1.549,-0.187,0.026,0.223,390367
20260212_183758,996,0.01,-7.397,6.073,-1.214,-0.038,0.019,1.477,1.323,-10.186,1.614,-0.194,-0.026,0.198,390377
20260212_183758,997,0.01,-7.389,6.151,-1.065,-0.005,0.003,1.486,0.916,-9.972,1.454,-0.247,-0.102,0.181,390387
20260212_183758,998,0.01,-7.438,6.292,-0.982,0.04,0.084,1.489,0.744,-9.856,1.074,-0.259,-0.203,0.194,390397
20260212_183758,999,0.01,-7.167,6.419,-1.23,0.034,0.112,1.464,0.761,-9.744,1.309,-0.273,-0.273,0.217,390407
20260212_183758,1000,0.01,-6.993,6.403,-1.275,0.025,0.009,1.456,0.98,-9.815,1.512,-0.287,-0.219,0.238,390417
